"","mean_O2ml_L","mean_O2Sat","mean_T_degC","mean_Salnty","mean_ChlorA","mean_PO4uM","Depth_zone","Water_density_class"
"18778",5.6925,100.95,15.885,33.52225,0.0825,0.235,"Shallow","Light"
"18779",5.67428571428571,100.514285714286,15.8414285714286,33.5335714285714,0.162857142857143,0.231428571428571,"Intermediate","Light"
"18780",3.20647058823529,50.9882352941176,9.24,33.7865294117647,0.172857142857143,1.72941176470588,"Deep","Light"
"18781",5.705,101.3,15.966,33.4612,0.08,0.245,"Very shallow","Light"
"18782",5.7525,101.175,15.5325,33.376,0.135,0.2425,"Shallow","Light"
"18783",5.672,99.76,15.486,33.481,0.214,0.238,"Intermediate","Light"
"18784",3.05235294117647,47.9882352941176,8.93,33.8048235294118,0.102857142857143,1.83529411764706,"Deep","Intermediate"
"18785",5.68857142857143,98.5142857142857,14.2228571428571,33.4727142857143,5.77333333333333,0.59,"Very shallow","Light"
"18786",6.73166666666667,116.266666666667,14.5566666666667,33.4148333333333,6.085,0.248333333333333,"Very shallow","Light"
"18787",4.45,74,12.575,33.4505,6.205,0.975,"Shallow","Light"
"18788",6.56166666666667,112.983333333333,14.3616666666667,33.4293333333333,5.97333333333333,0.298333333333333,"Very shallow","Light"
"18789",3.1025,49.325,10.6,33.55725,0.5925,1.775,"Shallow","Intermediate"
"18790",6.2925,110.5,15.388,33.4032,0.7125,0.2625,"Very shallow","Light"
"18791",3.5475,57,11.0475,33.52075,0.3225,1.5575,"Shallow","Intermediate"
"18792",2.754,43.16,9.91,33.784,0.026,1.942,"Intermediate","Intermediate"
"18793",1.12533333333333,17.1666666666667,8.054,34.1949333333333,0.008,2.648,"Deep","Intermediate"
"18794",6.18,108.475,15.504,33.3882,0.475,0.2775,"Very shallow","Light"
"18795",4.56,74.7857142857143,11.88,33.3995714285714,0.778571428571429,1.07,"Shallow","Light"
"18796",2.775,43.2666666666667,9.695,33.7885,0.0416666666666667,1.91,"Intermediate","Intermediate"
"18797",1.47,22.6,8.83727272727273,34.1863636363636,0.00166666666666667,2.44727272727273,"Deep","Intermediate"
"18798",6.246,109.16,15.184,33.395,0.766,0.266,"Very shallow","Light"
"18799",3.974,63.98,11.136,33.4562,0.5,1.378,"Shallow","Intermediate"
"18800",2.666,41.72,9.83,33.7958,0.026,1.944,"Intermediate","Intermediate"
"18801",1.12470588235294,17.2117647058824,8.11941176470588,34.2050588235294,0.00666666666666667,2.63647058823529,"Deep","Intermediate"
"18802",6.22875,107.3,14.52125,33.3815,1.70428571428571,0.374285714285714,"Very shallow","Light"
"18803",4.73333333333333,77.25,11.66,33.4853333333333,0.605,1.16,"Shallow","Light"
"18804",2.716,42.2,9.494,33.829,0.022,1.976,"Intermediate","Intermediate"
"18805",1.17176470588235,17.8,7.84705882352941,34.1866470588235,0,2.63176470588235,"Deep","Intermediate"
"18806",6.1075,102.775,13.3125,33.4895,2.6075,0.485,"Very shallow","Light"
"18807",4.94714285714286,80.7,11.6828571428571,33.5044285714286,2.63,1.04714285714286,"Shallow","Intermediate"
"18808",2.908,45.48,9.816,33.7682,0.066,1.856,"Intermediate","Intermediate"
"18809",1.04411764705882,15.7764705882353,7.69764705882353,34.1955882352941,0.0128571428571429,2.67176470588235,"Deep","Dense"
"18810",6.175,103.925,13.365,33.404,1.5475,0.5525,"Very shallow","Light"
"18811",5.636,93.68,12.622,33.423,1.412,0.77,"Shallow","Light"
"18812",3.028,47.3,9.77,33.7326,0.048,1.834,"Intermediate","Intermediate"
"18813",1.37823529411765,20.8941176470588,7.74764705882353,34.1379411764706,0.00666666666666667,2.600625,"Deep","Intermediate"
"18814",6.13333333333333,102.766666666667,13.2033333333333,33.1706666666667,0.693333333333333,0.438333333333333,"Very shallow","Light"
"18815",6.09,101.828571428571,13.1071428571429,33.1778571428571,0.728571428571429,0.444285714285714,"Shallow","Light"
"18816",5.142,83.96,11.856,33.3246,0.336,0.938,"Intermediate","Light"
"18817",1.783125,27.125,7.78375,34.0143125,0.0216666666666667,2.421875,"Deep","Intermediate"
"18818",6.12,103.5,13.68,33.1004,0.646,0.326,"Very shallow","Light"
"18819",6.05333333333333,101.75,13.37,33.1185,0.606666666666667,0.411666666666667,"Shallow","Light"
"18820",4.756,76.2,10.962,33.3108,0.13,1.116,"Intermediate","Intermediate"
"18821",1.51235294117647,23.1,8.01058823529412,34.0961176470588,0.01,2.51470588235294,"Deep","Intermediate"
"18822",6.126,104.04,13.892,33.0348,0.482,0.32,"Very shallow","Light"
"18823",6.03857142857143,101.228571428571,13.24,33.0947142857143,0.637142857142857,0.451428571428571,"Shallow","Light"
"18824",5.2925,85.7,11.5725,33.18725,0.16,0.9,"Intermediate","Light"
"18825",1.99117647058824,30.4235294117647,7.92352941176471,33.9672941176471,0.0228571428571429,2.35235294117647,"Deep","Intermediate"
"18826",5.97166666666667,101.933333333333,14.16,32.97,0.176666666666667,0.316666666666667,"Very shallow","Light"
"18827",5.952,101.6,14.168,32.9806,0.194,0.316,"Shallow","Light"
"18828",5.615,95.2875,13.76375,33.310625,0.33125,0.39875,"Intermediate","Light"
"18829",2.506875,39.025,8.475,33.877625,0.0666666666666667,2.100625,"Deep","Intermediate"
"18830",5.695,101,15.8925,33.54275,0.12,0.245,"Very shallow","Light"
"18831",5.6825,100.825,15.8975,33.54925,0.1225,0.24,"Shallow","Light"
"18832",5.67833333333333,100.633333333333,15.8583333333333,33.5466666666667,0.171666666666667,0.241666666666667,"Intermediate","Light"
"18833",2.66058823529412,42.0411764705882,9.03823529411765,33.8426470588235,0.0983333333333333,1.98,"Deep","Light"
"18834",5.8175,101.5,15.1525,33.25275,0.15,0.295,"Very shallow","Light"
"18835",5.8175,101.55,15.185,33.2675,0.1475,0.2975,"Shallow","Light"
"18836",5.69166666666667,97.4333333333333,14.2,33.2078333333333,0.278333333333333,0.413333333333333,"Intermediate","Light"
"18837",2.55866666666667,39.4733333333333,8.15666666666667,33.8408666666667,0.06,2.12466666666667,"Deep","Intermediate"
"18838",6.06833333333333,106.166666666667,15.2728571428571,33.3227142857143,1.74,0.305,"Very shallow","Light"
"18839",5.38857142857143,93.1857142857143,14.32,33.3427142857143,1.43428571428571,0.607142857142857,"Very shallow","Light"
"18840",3.46,55.15,10.7625,33.52125,0.81,1.615,"Shallow","Intermediate"
"18841",5.56,96.575,14.6,33.32525,1.19,0.54,"Very shallow","Light"
"18842",3.55,55.9,10.1825,33.55475,0.14,1.645,"Shallow","Intermediate"
"18843",2.852,44.28,9.46,33.8382,0.008,1.93,"Intermediate","Intermediate"
"18844",1.1575,17.69375,8.22375,34.202125,0.0116666666666667,2.610625,"Deep","Intermediate"
"18845",5.924,103.32,15.074,33.3024,0.914,0.344,"Very shallow","Light"
"18846",3.47857142857143,55.6428571428571,10.7228571428571,33.5855714285714,0.718571428571429,1.59,"Shallow","Intermediate"
"18847",2.478,38.56,9.576,33.892,0.026,2.042,"Intermediate","Intermediate"
"18848",0.947058823529412,14.5529411764706,8.54176470588235,34.265,0.00428571428571429,2.67,"Deep","Intermediate"
"18849",5.958,104.34,15.308,33.3472,0.58,0.342,"Very shallow","Light"
"18850",4.3525,70.6,11.5425,33.367,0.34,1.2325,"Shallow","Light"
"18851",3.158,49.44,9.844,33.6948,0.022,1.812,"Intermediate","Intermediate"
"18852",1.248,18.9533333333333,7.84666666666667,34.1691333333333,0,2.61066666666667,"Deep","Intermediate"
"18853",6.06666666666667,106.016666666667,15.2028571428571,33.3621428571429,0.621666666666667,0.341666666666667,"Very shallow","Light"
"18854",4.99666666666667,83.8833333333333,12.8983333333333,33.4116666666667,0.893333333333333,0.926666666666667,"Shallow","Light"
"18855",2.826,44.28,9.896,33.7782,0.044,1.914,"Intermediate","Intermediate"
"18856",1.26666666666667,19.2466666666667,7.852,34.1707333333333,0.008,2.64466666666667,"Deep","Intermediate"
"18857",5.9625,104,15.096,33.3402,0.585,0.3325,"Very shallow","Light"
"18858",4.7575,78.875,12.415,33.37675,0.3925,1.005,"Shallow","Light"
"18859",3.22166666666667,50.4,9.82666666666667,33.6823333333333,0.0316666666666667,1.79333333333333,"Intermediate","Intermediate"
"18860",1.32133333333333,20.0866666666667,7.792,34.1504,0.006,2.594,"Deep","Intermediate"
"18861",6.035,104.55,14.7675,33.36775,0.775,0.345,"Very shallow","Light"
"18862",5.342,90.34,13.34,33.3776,0.552,0.696,"Shallow","Light"
"18863",2.84,44.4833333333333,9.855,33.7731666666667,0.0233333333333333,1.86333333333333,"Intermediate","Intermediate"
"18864",1.16375,17.7125,7.95,34.1894375,0.0075,2.64,"Deep","Intermediate"
"18865",5.76333333333333,101.933333333333,15.8,33.3565,0.148333333333333,0.31,"Very shallow","Light"
"18866",5.81166666666667,99.7833333333333,14.3716666666667,33.261,0.348333333333333,0.433333333333333,"Shallow","Light"
"18867",4.44,70.9166666666667,10.8266666666667,33.4,0.09,1.245,"Intermediate","Intermediate"
"18868",1.791875,27.16875,7.668125,34.055875,0.00666666666666667,2.445,"Deep","Intermediate"
"18869",6.022,104.08,14.642,33.3728,0.59,0.384,"Very shallow","Light"
"18870",5.17,86.4333333333333,12.8583333333333,33.3735,0.358333333333333,0.853333333333333,"Shallow","Light"
"18871",3.394,53.52,10.202,33.6016,0.066,1.706,"Intermediate","Intermediate"
"18872",1.43882352941176,21.8588235294118,7.80764705882353,34.1253529411765,0.00571428571428571,2.57352941176471,"Deep","Intermediate"
"18873",6.01,103.46,14.516,33.1492,0.522,0.296,"Very shallow","Light"
"18874",5.848,99.6,13.968,33.2332,0.614,0.356,"Shallow","Light"
"18875",4.9,78.975,11.28,33.32775,0.1,1.01,"Intermediate","Intermediate"
"18876",1.650625,25.1625,7.949375,34.0709375,0.00333333333333333,2.491875,"Deep","Intermediate"
"18877",6.05,103.58,14.26,33.1728,0.68,0.328,"Very shallow","Light"
"18878",5.72166666666667,96.1,13.2483333333333,33.1926666666667,0.446666666666667,0.548333333333333,"Shallow","Light"
"18879",3.854,60.82,10.262,33.5092,0.036,1.54,"Intermediate","Intermediate"
"18880",1.59352941176471,24.0235294117647,7.45411764705882,34.0532352941176,0.00285714285714286,2.53882352941176,"Deep","Intermediate"
"18881",5.992,102.9,14.424,33.1122,0.32,0.314,"Very shallow","Light"
"18882",5.986,102.8,14.424,33.1112,0.328,0.332,"Shallow","Light"
"18883",5.34,87.7,12.1485714285714,33.2077142857143,0.167142857142857,0.8,"Intermediate","Light"
"18884",1.98125,30.15625,7.6925,33.9471875,0.015,2.423125,"Deep","Intermediate"
"18885",5.705,100.966666666667,15.8,33.4856666666667,0.133333333333333,0.26,"Very shallow","Light"
"18886",5.698,100.84,15.804,33.4914,0.14,0.266,"Shallow","Light"
"18887",5.67142857142857,98.6857142857143,14.9885714285714,33.3822857142857,0.231428571428571,0.342857142857143,"Intermediate","Light"
"18888",2.502,38.8133333333333,8.28466666666667,33.8971333333333,0.04,2.12933333333333,"Deep","Intermediate"
"18889",5.846,101.74,15.066,33.1234,0.162,0.31,"Very shallow","Light"
"18890",5.84,101.5,14.995,33.1225,0.1575,0.31,"Shallow","Light"
"18891",5.61142857142857,94.1571428571429,13.2528571428571,33.1285714285714,0.308571428571429,0.522857142857143,"Intermediate","Light"
"18892",2.545625,39.04375,7.96125,33.848,0.0316666666666667,2.136,"Deep","Intermediate"
"18893",6.02,105.86,15.518,33.3052,1.888,0.322,"Very shallow","Light"
"18894",6.24888888888889,103.9,12.6855555555556,33.5775555555556,15.7633333333333,0.626666666666667,"Very shallow","Intermediate"
"18895",3.8775,62.475,11.1175,33.615,3.235,1.5275,"Shallow","Intermediate"
"18896",5.752,96.6,13.195,33.494,9.434,0.612,"Very shallow","Light"
"18897",4.06,63.92,10.22,33.456,0.16,1.468,"Shallow","Intermediate"
"18898",2.958,46.24,9.802,33.7158,0.044,1.874,"Intermediate","Intermediate"
"18899",1.65666666666667,25.7666666666667,9.445,34.0415,0.028,2.33166666666667,"Deep","Intermediate"
"18900",5.975,102.7,14.35,33.5036,3.1525,0.4325,"Very shallow","Light"
"18901",4.884,78.68,11.178,33.365,2.964,1.076,"Shallow","Intermediate"
"18902",3.09,48.16,9.638,33.7436,0.256,1.804,"Intermediate","Intermediate"
"18903",1.06533333333333,16.2733333333333,8.19933333333333,34.1974,0.098,2.64133333333333,"Deep","Intermediate"
"18904",5.97,105.34,15.66,33.4914,1.21,0.278,"Very shallow","Light"
"18905",5.3975,91.3,13.5075,33.431,0.4025,0.7325,"Shallow","Light"
"18906",3.52,54.64,9.506,33.6326,0.036,1.726,"Intermediate","Intermediate"
"18907",1.628,24.42,7.39533333333333,34.1000666666667,0.01,2.49066666666667,"Deep","Intermediate"
"18908",5.73333333333333,102.95,16.6371428571429,33.1217142857143,0.361666666666667,0.288333333333333,"Very shallow","Light"
"18909",5.87666666666667,102.15,14.995,33.2331666666667,0.441666666666667,0.498333333333333,"Shallow","Light"
"18910",4.97333333333333,78.8333333333333,10.495,33.2263333333333,0.176666666666667,1.04666666666667,"Intermediate","Intermediate"
"18911",1.74933333333333,26.22,7.21933333333333,34.0176666666667,0.006,2.45666666666667,"Deep","Intermediate"
"18912",5.7075,102.75,16.7525,33.17475,0.255,0.3175,"Very shallow","Light"
"18913",5.68,95.56,13.326,33.3306,0.496,0.758,"Shallow","Light"
"18914",4.018,62.54,9.636,33.4856,0.074,1.554,"Intermediate","Intermediate"
"18915",1.46533333333333,21.9266666666667,7.19333333333333,34.066,0.006,2.57333333333333,"Deep","Intermediate"
"18916",5.9675,105,15.5925,33.2155,0.5625,0.39,"Very shallow","Light"
"18917",5.985,100.225,13.205,33.01275,0.49,0.4825,"Shallow","Light"
"18918",4.512,71.82,10.658,33.3774,0.118,1.282,"Intermediate","Intermediate"
"18919",1.720625,25.7375,7.1475,34.039375,0.006,2.46733333333333,"Deep","Intermediate"
"18920",5.6325,101.875,17.06,32.98475,0.1175,0.2925,"Very shallow","Light"
"18921",5.7,102.175,16.615,32.98325,0.14,0.2775,"Shallow","Light"
"18922",5.90333333333333,97.65,12.5833333333333,33.0996666666667,0.286666666666667,0.37,"Intermediate","Light"
"18923",2.29133333333333,34.9333333333333,7.808,33.91,0.03,2.19866666666667,"Deep","Intermediate"
"18924",6.12833333333333,106.26,15.1533333333333,33.5033333333333,3.514,0.51,"Very shallow","Light"
"18925",4.64,76.6,12.39,33.491,2.56,1.12,"Shallow","Intermediate"
"18926",5.696,97.42,14.1016666666667,33.4896666666667,4.1,0.68,"Very shallow","Light"
"18927",3.87833333333333,62.8,11.3766666666667,33.514,0.703333333333333,1.40166666666667,"Shallow","Light"
"18928",3.53,56.2,10.66,33.556,0.21,1.58,"Intermediate","Intermediate"
"18929",6.1,104.25,14.11,33.446,6.676,0.488,"Very shallow","Light"
"18930",4.836,79.16,11.902,33.4434,2.524,1.106,"Shallow","Light"
"18931",2.97142857142857,46.1333333333333,9.78714285714286,33.7771428571429,0.231428571428571,1.90428571428571,"Intermediate","Intermediate"
"18932",1.40352941176471,20.8,8.02882352941177,34.131,0.055,2.53352941176471,"Deep","Intermediate"
"18933",5.7525,102.55,16.16,33.482,0.575,0.29,"Very shallow","Light"
"18934",4.766,81.24,13.52,33.5708,0.374,0.944,"Shallow","Light"
"18935",3.14333333333333,48.7166666666667,9.395,33.7948333333333,0.0366666666666667,1.86666666666667,"Intermediate","Intermediate"
"18936",1.58,23.6133333333333,7.26266666666667,34.1109333333333,0.002,2.52133333333333,"Deep","Intermediate"
"18937",5.72428571428571,102.571428571429,16.5171428571429,33.1954285714286,0.31,0.301428571428571,"Very shallow","Light"
"18938",5.90714285714286,99.9714285714286,13.7171428571429,33.0734285714286,0.368571428571429,0.472857142857143,"Shallow","Light"
"18939",4.074,64.06,10.032,33.4264,0.108,1.436,"Intermediate","Intermediate"
"18940",1.241875,18.8125,7.9,34.1325625,0.01,2.576875,"Deep","Intermediate"
"18941",5.74,103.6,16.88,33.2055,0.2325,0.31,"Very shallow","Light"
"18942",6.01,103.55,14.5766666666667,33.1606666666667,0.481666666666667,0.471666666666667,"Shallow","Light"
"18943",4.77,75.84,10.616,33.2766,0.154,1.18,"Intermediate","Intermediate"
"18944",1.91875,28.83125,7.415625,34.00025,0.01,2.42375,"Deep","Intermediate"
"18945",5.82,103.9,16.35,33.0745,0.2975,0.2775,"Very shallow","Light"
"18946",6.006,104.46,15.104,33.0132,0.462,0.288,"Shallow","Light"
"18947",5.594,90.94,11.724,33.0838,0.21,0.608,"Intermediate","Light"
"18948",1.99866666666667,30.34,7.68333333333333,33.9572666666667,0.0225,2.27642857142857,"Deep","Intermediate"
"18949",5.63,101.683333333333,16.9716666666667,32.9895,0.121666666666667,0.293333333333333,"Very shallow","Light"
"18950",5.756,102.22,16.142,32.966,0.232,0.288,"Shallow","Light"
"18951",6.01142857142857,99.2571428571429,12.5542857142857,32.942,0.377142857142857,0.392857142857143,"Intermediate","Light"
"18952",2.40866666666667,36.5266666666667,7.67533333333333,33.8652666666667,0.054,2.22066666666667,"Deep","Intermediate"
"18953",5.905,103.175,15,33.51275,2.4575,0.455,"Very shallow","Light"
"18954",3.5525,56.975,10.845,33.65,0.115,1.565,"Shallow","Intermediate"
"18955",1.774,27.56,9.436,34.0684,0.032,2.25,"Intermediate","Intermediate"
"18956",0.48,7.34736842105263,7.81789473684211,34.2240526315789,0.3525,3.14888888888889,"Deep","Dense"
"18957",5.924,104.22,15.3016666666667,33.5238333333333,2.668,0.358,"Very shallow","Light"
"18958",6.00833333333333,107.32,16.1033333333333,33.4998333333333,3.206,0.298,"Very shallow","Light"
"18959",5.225,89.6,14.21,33.519,2.28,0.72,"Shallow","Light"
"18960",6.035,107.175,15.974,33.4356,1.4025,0.3575,"Very shallow","Light"
"18961",4.4225,72.775,12.1525,33.51225,0.35,1.1925,"Shallow","Light"
"18962",3.015,47.2,9.87,33.73625,0.0625,1.825,"Intermediate","Intermediate"
"18963",5.045,85.05,13.392,33.476,1.08,0.935,"Very shallow","Light"
"18964",3.6175,57.25,10.3975,33.575,0.1475,1.5975,"Shallow","Intermediate"
"18965",2.87,44.9,9.82,33.7816666666667,0.0633333333333333,1.88666666666667,"Intermediate","Intermediate"
"18966",5.5575,96.875,15.044,33.4876,2.325,0.59,"Very shallow","Light"
"18967",3.958,63.86,11.062,33.5746,0.614,1.412,"Shallow","Light"
"18968",2.51833333333333,39.15,9.48166666666667,33.9016666666667,0.0183333333333333,2.03,"Intermediate","Intermediate"
"18969",1.16333333333333,17.8333333333333,8.444,34.2026,0.01,2.606,"Deep","Intermediate"
"18970",6.12166666666667,107.083333333333,15.2185714285714,33.4788571428571,7.24333333333333,0.315,"Very shallow","Light"
"18971",5.4175,88.05,11.6225,33.16375,1.0475,0.7375,"Shallow","Light"
"18972",3.994,61.9,9.438,33.529,0.032,1.532,"Intermediate","Intermediate"
"18973",1.51733333333333,22.8866666666667,7.65266666666667,34.1173333333333,0.01,2.51733333333333,"Deep","Intermediate"
"18974",5.76,103.6,16.6616666666667,33.2298333333333,0.312,0.29,"Very shallow","Light"
"18975",5.9925,102.975,14.495,33.10475,0.29,0.3825,"Shallow","Light"
"18976",5.336,85.4,10.978,33.1216,0.134,0.8,"Intermediate","Light"
"18977",1.94066666666667,29.4466666666667,7.768,34.0391333333333,0.008,2.35666666666667,"Deep","Intermediate"
"18978",5.595,101.85,17.37,33.0492,0.1025,0.2825,"Very shallow","Light"
"18979",5.818,103.44,16.208,33.0508,0.222,0.28,"Shallow","Light"
"18980",5.65,93.1,12.4,33.083,0.19,0.56,"Intermediate","Light"
"18981",2.72705882352941,41.9588235294118,8.23823529411765,33.8190588235294,0.0185714285714286,2.01941176470588,"Deep","Intermediate"
"18982",5.5925,101.95,17.424,33.0456,0.1025,0.275,"Very shallow","Light"
"18983",5.8725,103.975,15.98,33.04375,0.1725,0.2725,"Shallow","Light"
"18984",5.79,96.54,12.988,33.0464,0.276,0.468,"Intermediate","Light"
"18985",2.18066666666667,33.62,8.21466666666667,33.9314666666667,0.02,2.23066666666667,"Deep","Intermediate"
"18986",5.54166666666667,102.016666666667,17.8928571428571,33.1917142857143,0.15,0.265,"Very shallow","Light"
"18987",5.842,103.88,16.19,33.164,0.308,0.262,"Shallow","Light"
"18988",5.68,94.4428571428571,12.8157142857143,33.1358571428571,0.273333333333333,0.538333333333333,"Intermediate","Light"
"18989",2.14933333333333,33.08,8.058,33.9424666666667,0.02,2.26066666666667,"Deep","Intermediate"
"18990",5.55,101.35,17.526,33.083,0.08,0.255,"Very shallow","Light"
